index,respondent,type,value,value-units,y
2020-02-03 18:00:00,US48,D,432203,megawatthours,432203.0
2020-02-03 19:00:00,US48,D,425911,megawatthours,425911.0
2020-02-03 20:00:00,US48,D,421046,megawatthours,421046.0
2020-02-03 21:00:00,US48,D,418888,megawatthours,418888.0
2020-02-03 22:00:00,US48,D,420911,megawatthours,420911.0
2020-02-03 23:00:00,US48,D,430527,megawatthours,430527.0
2020-02-04 00:00:00,US48,D,445379,megawatthours,445379.0
2020-02-04 01:00:00,US48,D,456125,megawatthours,456125.0
2020-02-04 02:00:00,US48,D,455612,megawatthours,455612.0
2020-02-04 03:00:00,US48,D,445724,megawatthours,445724.0
2020-02-04 04:00:00,US48,D,427498,megawatthours,427498.0
2020-02-04 05:00:00,US48,D,407509,megawatthours,407509.0
2020-02-04 06:00:00,US48,D,389668,megawatthours,389668.0
2020-02-04 07:00:00,US48,D,376772,megawatthours,376772.0
2020-02-04 08:00:00,US48,D,368418,megawatthours,368418.0
2020-02-04 09:00:00,US48,D,366038,megawatthours,366038.0
2020-02-04 10:00:00,US48,D,368211,megawatthours,368211.0
2020-02-04 11:00:00,US48,D,380764,megawatthours,380764.0
2020-02-04 12:00:00,US48,D,409644,megawatthours,409644.0
2020-02-04 13:00:00,US48,D,438018,megawatthours,438018.0
2020-02-04 14:00:00,US48,D,450713,megawatthours,450713.0
2020-02-04 15:00:00,US48,D,456406,megawatthours,456406.0
2020-02-04 16:00:00,US48,D,457775,megawatthours,457775.0
2020-02-04 17:00:00,US48,D,454265,megawatthours,454265.0
2020-02-04 18:00:00,US48,D,449382,megawatthours,449382.0
2020-02-04 19:00:00,US48,D,446326,megawatthours,446326.0
2020-02-04 20:00:00,US48,D,442635,megawatthours,442635.0
2020-02-04 21:00:00,US48,D,440568,megawatthours,440568.0
2020-02-04 22:00:00,US48,D,443365,megawatthours,443365.0
2020-02-04 23:00:00,US48,D,453170,megawatthours,453170.0
2020-02-05 00:00:00,US48,D,466892,megawatthours,466892.0
2020-02-05 01:00:00,US48,D,474601,megawatthours,474601.0
2020-02-05 02:00:00,US48,D,474578,megawatthours,474578.0
2020-02-05 03:00:00,US48,D,462700,megawatthours,462700.0
2020-02-05 04:00:00,US48,D,444781,megawatthours,444781.0
2020-02-05 05:00:00,US48,D,424963,megawatthours,424963.0
2020-02-05 06:00:00,US48,D,405005,megawatthours,405005.0
2020-02-05 07:00:00,US48,D,391621,megawatthours,391621.0
2020-02-05 08:00:00,US48,D,383630,megawatthours,383630.0
2020-02-05 09:00:00,US48,D,380988,megawatthours,380988.0
2020-02-05 10:00:00,US48,D,383105,megawatthours,383105.0
2020-02-05 11:00:00,US48,D,396030,megawatthours,396030.0
2020-02-05 12:00:00,US48,D,425508,megawatthours,425508.0
2020-02-05 13:00:00,US48,D,454024,megawatthours,454024.0
2020-02-05 14:00:00,US48,D,468209,megawatthours,468209.0
2020-02-05 15:00:00,US48,D,475637,megawatthours,475637.0
2020-02-05 16:00:00,US48,D,478480,megawatthours,478480.0
2020-02-05 17:00:00,US48,D,475958,megawatthours,475958.0
2020-02-05 18:00:00,US48,D,471314,megawatthours,471314.0
2020-02-05 19:00:00,US48,D,467627,megawatthours,467627.0
2020-02-05 20:00:00,US48,D,463461,megawatthours,463461.0
2020-02-05 21:00:00,US48,D,462387,megawatthours,462387.0
2020-02-05 22:00:00,US48,D,465127,megawatthours,465127.0
2020-02-05 23:00:00,US48,D,476342,megawatthours,476342.0
2020-02-06 00:00:00,US48,D,488881,megawatthours,488881.0
2020-02-06 01:00:00,US48,D,496033,megawatthours,496033.0
2020-02-06 02:00:00,US48,D,495155,megawatthours,495155.0
2020-02-06 03:00:00,US48,D,484521,megawatthours,484521.0
2020-02-06 04:00:00,US48,D,464632,megawatthours,464632.0
2020-02-06 05:00:00,US48,D,442651,megawatthours,442651.0
2020-02-06 06:00:00,US48,D,423276,megawatthours,423276.0
2020-02-06 07:00:00,US48,D,410743,megawatthours,410743.0
2020-02-06 08:00:00,US48,D,403664,megawatthours,403664.0
2020-02-06 09:00:00,US48,D,400947,megawatthours,400947.0
2020-02-06 10:00:00,US48,D,403612,megawatthours,403612.0
2020-02-06 11:00:00,US48,D,414159,megawatthours,414159.0
2020-02-06 12:00:00,US48,D,442443,megawatthours,442443.0
2020-02-06 13:00:00,US48,D,471120,megawatthours,471120.0
2020-02-06 14:00:00,US48,D,485793,megawatthours,485793.0
2020-02-06 15:00:00,US48,D,492875,megawatthours,492875.0
2020-02-06 16:00:00,US48,D,492979,megawatthours,492979.0
2020-02-06 17:00:00,US48,D,487511,megawatthours,487511.0
2020-02-06 18:00:00,US48,D,480930,megawatthours,480930.0
2020-02-06 19:00:00,US48,D,474653,megawatthours,474653.0
2020-02-06 20:00:00,US48,D,469814,megawatthours,469814.0
2020-02-06 21:00:00,US48,D,465877,megawatthours,465877.0
2020-02-06 22:00:00,US48,D,466448,megawatthours,466448.0
2020-02-06 23:00:00,US48,D,473616,megawatthours,473616.0
2020-02-07 00:00:00,US48,D,483979,megawatthours,483979.0
2020-02-07 01:00:00,US48,D,492630,megawatthours,492630.0
2020-02-07 02:00:00,US48,D,493478,megawatthours,493478.0
2020-02-07 03:00:00,US48,D,485073,megawatthours,485073.0
2020-02-07 04:00:00,US48,D,467117,megawatthours,467117.0
2020-02-07 05:00:00,US48,D,446474,megawatthours,446474.0
2020-02-07 06:00:00,US48,D,429486,megawatthours,429486.0
2020-02-07 07:00:00,US48,D,418259,megawatthours,418259.0
2020-02-07 08:00:00,US48,D,411243,megawatthours,411243.0
2020-02-07 09:00:00,US48,D,408372,megawatthours,408372.0
2020-02-07 10:00:00,US48,D,411331,megawatthours,411331.0
2020-02-07 11:00:00,US48,D,422168,megawatthours,422168.0
2020-02-07 12:00:00,US48,D,450523,megawatthours,450523.0
2020-02-07 13:00:00,US48,D,480047,megawatthours,480047.0
2020-02-07 14:00:00,US48,D,494009,megawatthours,494009.0
2020-02-07 15:00:00,US48,D,497304,megawatthours,497304.0
2020-02-07 16:00:00,US48,D,493259,megawatthours,493259.0
2020-02-07 17:00:00,US48,D,483372,megawatthours,483372.0
2020-02-07 18:00:00,US48,D,472464,megawatthours,472464.0
2020-02-07 19:00:00,US48,D,463597,megawatthours,463597.0
2020-02-07 20:00:00,US48,D,456191,megawatthours,456191.0
2020-02-07 21:00:00,US48,D,450223,megawatthours,450223.0
2020-02-07 22:00:00,US48,D,451253,megawatthours,451253.0
2020-02-07 23:00:00,US48,D,458912,megawatthours,458912.0
2020-02-08 00:00:00,US48,D,472566,megawatthours,472566.0
2020-02-08 01:00:00,US48,D,480580,megawatthours,480580.0
2020-02-08 02:00:00,US48,D,482061,megawatthours,482061.0
2020-02-08 03:00:00,US48,D,476366,megawatthours,476366.0
2020-02-08 04:00:00,US48,D,463589,megawatthours,463589.0
2020-02-08 05:00:00,US48,D,446997,megawatthours,446997.0
2020-02-08 06:00:00,US48,D,434671,megawatthours,434671.0
2020-02-08 07:00:00,US48,D,424561,megawatthours,424561.0
2020-02-08 08:00:00,US48,D,419370,megawatthours,419370.0
2020-02-08 09:00:00,US48,D,417320,megawatthours,417320.0
2020-02-08 10:00:00,US48,D,418287,megawatthours,418287.0
2020-02-08 11:00:00,US48,D,423647,megawatthours,423647.0
2020-02-08 12:00:00,US48,D,436477,megawatthours,436477.0
2020-02-08 13:00:00,US48,D,452831,megawatthours,452831.0
2020-02-08 14:00:00,US48,D,464427,megawatthours,464427.0
2020-02-08 15:00:00,US48,D,466367,megawatthours,466367.0
2020-02-08 16:00:00,US48,D,460963,megawatthours,460963.0
2020-02-08 17:00:00,US48,D,453468,megawatthours,453468.0
2020-02-08 18:00:00,US48,D,442959,megawatthours,442959.0
2020-02-08 19:00:00,US48,D,433086,megawatthours,433086.0
2020-02-08 20:00:00,US48,D,426737,megawatthours,426737.0
2020-02-08 21:00:00,US48,D,422782,megawatthours,422782.0
2020-02-08 22:00:00,US48,D,423629,megawatthours,423629.0
2020-02-08 23:00:00,US48,D,431935,megawatthours,431935.0
2020-02-09 00:00:00,US48,D,445579,megawatthours,445579.0
2020-02-09 01:00:00,US48,D,455343,megawatthours,455343.0
2020-02-09 02:00:00,US48,D,457757,megawatthours,457757.0
2020-02-09 03:00:00,US48,D,453538,megawatthours,453538.0
2020-02-09 04:00:00,US48,D,442638,megawatthours,442638.0
2020-02-09 05:00:00,US48,D,429872,megawatthours,429872.0
2020-02-09 06:00:00,US48,D,416491,megawatthours,416491.0
2020-02-09 07:00:00,US48,D,406377,megawatthours,406377.0
2020-02-09 08:00:00,US48,D,399307,megawatthours,399307.0
2020-02-09 09:00:00,US48,D,396214,megawatthours,396214.0
2020-02-09 10:00:00,US48,D,395891,megawatthours,395891.0
2020-02-09 11:00:00,US48,D,399795,megawatthours,399795.0
2020-02-09 12:00:00,US48,D,408452,megawatthours,408452.0
2020-02-09 13:00:00,US48,D,420496,megawatthours,420496.0
2020-02-09 14:00:00,US48,D,431007,megawatthours,431007.0
2020-02-09 15:00:00,US48,D,434563,megawatthours,434563.0
2020-02-09 16:00:00,US48,D,432157,megawatthours,432157.0
2020-02-09 17:00:00,US48,D,427547,megawatthours,427547.0
2020-02-09 18:00:00,US48,D,423511,megawatthours,423511.0
2020-02-09 19:00:00,US48,D,418118,megawatthours,418118.0
2020-02-09 20:00:00,US48,D,414574,megawatthours,414574.0
2020-02-09 21:00:00,US48,D,412009,megawatthours,412009.0
2020-02-09 22:00:00,US48,D,414501,megawatthours,414501.0
2020-02-09 23:00:00,US48,D,424905,megawatthours,424905.0
2020-02-10 00:00:00,US48,D,442104,megawatthours,442104.0
2020-02-10 01:00:00,US48,D,453608,megawatthours,453608.0
2020-02-10 02:00:00,US48,D,455045,megawatthours,455045.0
2020-02-10 03:00:00,US48,D,446923,megawatthours,446923.0
2020-02-10 04:00:00,US48,D,431794,megawatthours,431794.0
2020-02-10 05:00:00,US48,D,414669,megawatthours,414669.0
2020-02-10 06:00:00,US48,D,399222,megawatthours,399222.0
2020-02-10 07:00:00,US48,D,386358,megawatthours,386358.0
2020-02-10 08:00:00,US48,D,379602,megawatthours,379602.0
2020-02-10 09:00:00,US48,D,378001,megawatthours,378001.0
2020-02-10 10:00:00,US48,D,381319,megawatthours,381319.0
2020-02-10 11:00:00,US48,D,396842,megawatthours,396842.0
2020-02-10 12:00:00,US48,D,427347,megawatthours,427347.0
2020-02-10 13:00:00,US48,D,455308,megawatthours,455308.0
2020-02-10 14:00:00,US48,D,468261,megawatthours,468261.0
2020-02-10 15:00:00,US48,D,473603,megawatthours,473603.0
2020-02-10 16:00:00,US48,D,474258,megawatthours,474258.0
2020-02-10 17:00:00,US48,D,471797,megawatthours,471797.0
2020-02-10 18:00:00,US48,D,467247,megawatthours,467247.0
2020-02-10 19:00:00,US48,D,463515,megawatthours,463515.0
2020-02-10 20:00:00,US48,D,459751,megawatthours,459751.0
2020-02-10 21:00:00,US48,D,457205,megawatthours,457205.0
2020-02-10 22:00:00,US48,D,459272,megawatthours,459272.0
2020-02-10 23:00:00,US48,D,466560,megawatthours,466560.0
2020-02-11 00:00:00,US48,D,477945,megawatthours,477945.0
2020-02-11 01:00:00,US48,D,483747,megawatthours,483747.0
2020-02-11 02:00:00,US48,D,481347,megawatthours,481347.0
2020-02-11 03:00:00,US48,D,469848,megawatthours,469848.0
2020-02-11 04:00:00,US48,D,449501,megawatthours,449501.0
2020-02-11 05:00:00,US48,D,426833,megawatthours,426833.0
2020-02-11 06:00:00,US48,D,408490,megawatthours,408490.0
2020-02-11 07:00:00,US48,D,394541,megawatthours,394541.0
2020-02-11 08:00:00,US48,D,385941,megawatthours,385941.0
2020-02-11 09:00:00,US48,D,382785,megawatthours,382785.0
2020-02-11 10:00:00,US48,D,383855,megawatthours,383855.0
2020-02-11 11:00:00,US48,D,394879,megawatthours,394879.0
2020-02-11 12:00:00,US48,D,422620,megawatthours,422620.0
2020-02-11 13:00:00,US48,D,450467,megawatthours,450467.0
2020-02-11 14:00:00,US48,D,463844,megawatthours,463844.0
2020-02-11 15:00:00,US48,D,471744,megawatthours,471744.0
2020-02-11 16:00:00,US48,D,474241,megawatthours,474241.0
2020-02-11 17:00:00,US48,D,471703,megawatthours,471703.0
2020-02-11 18:00:00,US48,D,468247,megawatthours,468247.0
2020-02-11 19:00:00,US48,D,464247,megawatthours,464247.0
2020-02-11 20:00:00,US48,D,460373,megawatthours,460373.0
2020-02-11 21:00:00,US48,D,457628,megawatthours,457628.0
2020-02-11 22:00:00,US48,D,458826,megawatthours,458826.0
2020-02-11 23:00:00,US48,D,466671,megawatthours,466671.0
2020-02-12 00:00:00,US48,D,479290,megawatthours,479290.0
2020-02-12 01:00:00,US48,D,487120,megawatthours,487120.0
2020-02-12 02:00:00,US48,D,485194,megawatthours,485194.0
2020-02-12 03:00:00,US48,D,474811,megawatthours,474811.0
2020-02-12 04:00:00,US48,D,456315,megawatthours,456315.0
2020-02-12 05:00:00,US48,D,435013,megawatthours,435013.0
2020-02-12 06:00:00,US48,D,417583,megawatthours,417583.0
2020-02-12 07:00:00,US48,D,399800,megawatthours,399800.0
2020-02-12 08:00:00,US48,D,391481,megawatthours,391481.0
2020-02-12 09:00:00,US48,D,388909,megawatthours,388909.0
2020-02-12 10:00:00,US48,D,389365,megawatthours,389365.0
2020-02-12 11:00:00,US48,D,401482,megawatthours,401482.0
2020-02-12 12:00:00,US48,D,430701,megawatthours,430701.0
2020-02-12 13:00:00,US48,D,457917,megawatthours,457917.0
2020-02-12 14:00:00,US48,D,469541,megawatthours,469541.0
2020-02-12 15:00:00,US48,D,474112,megawatthours,474112.0
2020-02-12 16:00:00,US48,D,474514,megawatthours,474514.0
2020-02-12 17:00:00,US48,D,471018,megawatthours,471018.0
2020-02-12 18:00:00,US48,D,466675,megawatthours,466675.0
2020-02-12 19:00:00,US48,D,463584,megawatthours,463584.0
2020-02-12 20:00:00,US48,D,461192,megawatthours,461192.0
2020-02-12 21:00:00,US48,D,461112,megawatthours,461112.0
2020-02-12 22:00:00,US48,D,463559,megawatthours,463559.0
2020-02-12 23:00:00,US48,D,470997,megawatthours,470997.0
2020-02-13 00:00:00,US48,D,481772,megawatthours,481772.0
2020-02-13 01:00:00,US48,D,486907,megawatthours,486907.0
2020-02-13 02:00:00,US48,D,486297,megawatthours,486297.0
2020-02-13 03:00:00,US48,D,476753,megawatthours,476753.0
2020-02-13 04:00:00,US48,D,457729,megawatthours,457729.0
2020-02-13 05:00:00,US48,D,438165,megawatthours,438165.0
2020-02-13 06:00:00,US48,D,419527,megawatthours,419527.0
2020-02-13 07:00:00,US48,D,405728,megawatthours,405728.0
2020-02-13 08:00:00,US48,D,397476,megawatthours,397476.0
2020-02-13 09:00:00,US48,D,394324,megawatthours,394324.0
2020-02-13 10:00:00,US48,D,396922,megawatthours,396922.0
2020-02-13 11:00:00,US48,D,408560,megawatthours,408560.0
2020-02-13 12:00:00,US48,D,436620,megawatthours,436620.0
2020-02-13 13:00:00,US48,D,465390,megawatthours,465390.0
2020-02-13 14:00:00,US48,D,480303,megawatthours,480303.0
2020-02-13 15:00:00,US48,D,488094,megawatthours,488094.0
2020-02-13 16:00:00,US48,D,490724,megawatthours,490724.0
2020-02-13 17:00:00,US48,D,487439,megawatthours,487439.0
2020-02-13 18:00:00,US48,D,483105,megawatthours,483105.0
2020-02-13 19:00:00,US48,D,478764,megawatthours,478764.0
2020-02-13 20:00:00,US48,D,474241,megawatthours,474241.0
2020-02-13 21:00:00,US48,D,470270,megawatthours,470270.0
2020-02-13 22:00:00,US48,D,469975,megawatthours,469975.0
2020-02-13 23:00:00,US48,D,476623,megawatthours,476623.0
2020-02-14 00:00:00,US48,D,489821,megawatthours,489821.0
2020-02-14 01:00:00,US48,D,501697,megawatthours,501697.0
2020-02-14 02:00:00,US48,D,505579,megawatthours,505579.0
2020-02-14 03:00:00,US48,D,496465,megawatthours,496465.0
2020-02-14 04:00:00,US48,D,484184,megawatthours,484184.0
2020-02-14 05:00:00,US48,D,466216,megawatthours,466216.0
2020-02-14 06:00:00,US48,D,451552,megawatthours,451552.0
2020-02-14 07:00:00,US48,D,439527,megawatthours,439527.0
2020-02-14 08:00:00,US48,D,433602,megawatthours,433602.0
2020-02-14 09:00:00,US48,D,432187,megawatthours,432187.0
2020-02-14 10:00:00,US48,D,436048,megawatthours,436048.0
2020-02-14 11:00:00,US48,D,450850,megawatthours,450850.0
2020-02-14 12:00:00,US48,D,482888,megawatthours,482888.0
2020-02-14 13:00:00,US48,D,512225,megawatthours,512225.0
2020-02-14 14:00:00,US48,D,524512,megawatthours,524512.0
2020-02-14 15:00:00,US48,D,523334,megawatthours,523334.0
2020-02-14 16:00:00,US48,D,513381,megawatthours,513381.0
2020-02-14 17:00:00,US48,D,500367,megawatthours,500367.0
2020-02-14 18:00:00,US48,D,486742,megawatthours,486742.0
2020-02-14 19:00:00,US48,D,474941,megawatthours,474941.0
2020-02-14 20:00:00,US48,D,466263,megawatthours,466263.0
2020-02-14 21:00:00,US48,D,459481,megawatthours,459481.0
2020-02-14 22:00:00,US48,D,459629,megawatthours,459629.0
2020-02-14 23:00:00,US48,D,467338,megawatthours,467338.0
2020-02-15 00:00:00,US48,D,484128,megawatthours,484128.0
2020-02-15 01:00:00,US48,D,496271,megawatthours,496271.0
2020-02-15 02:00:00,US48,D,499833,megawatthours,499833.0
2020-02-15 03:00:00,US48,D,491447,megawatthours,491447.0
2020-02-15 04:00:00,US48,D,484535,megawatthours,484535.0
2020-02-15 05:00:00,US48,D,468086,megawatthours,468086.0
2020-02-15 06:00:00,US48,D,458127,megawatthours,458127.0
2020-02-15 07:00:00,US48,D,449545,megawatthours,449545.0
2020-02-15 08:00:00,US48,D,443597,megawatthours,443597.0
2020-02-15 09:00:00,US48,D,441028,megawatthours,441028.0
2020-02-15 10:00:00,US48,D,442029,megawatthours,442029.0
2020-02-15 11:00:00,US48,D,448681,megawatthours,448681.0
2020-02-15 12:00:00,US48,D,461575,megawatthours,461575.0
2020-02-15 13:00:00,US48,D,475797,megawatthours,475797.0
2020-02-15 14:00:00,US48,D,483942,megawatthours,483942.0
2020-02-15 15:00:00,US48,D,483230,megawatthours,483230.0
2020-02-15 16:00:00,US48,D,474330,megawatthours,474330.0
2020-02-15 17:00:00,US48,D,461189,megawatthours,461189.0
2020-02-15 18:00:00,US48,D,447510,megawatthours,447510.0
2020-02-15 19:00:00,US48,D,435083,megawatthours,435083.0
2020-02-15 20:00:00,US48,D,426096,megawatthours,426096.0
2020-02-15 21:00:00,US48,D,421379,megawatthours,421379.0
2020-02-15 22:00:00,US48,D,422030,megawatthours,422030.0
2020-02-15 23:00:00,US48,D,428728,megawatthours,428728.0
2020-02-16 00:00:00,US48,D,443165,megawatthours,443165.0
2020-02-16 01:00:00,US48,D,453709,megawatthours,453709.0
2020-02-16 02:00:00,US48,D,453171,megawatthours,453171.0
2020-02-16 03:00:00,US48,D,445818,megawatthours,445818.0
2020-02-16 04:00:00,US48,D,435829,megawatthours,435829.0
2020-02-16 05:00:00,US48,D,421124,megawatthours,421124.0
2020-02-16 06:00:00,US48,D,409037,megawatthours,409037.0
2020-02-16 07:00:00,US48,D,398302,megawatthours,398302.0
2020-02-16 08:00:00,US48,D,391749,megawatthours,391749.0
2020-02-16 09:00:00,US48,D,387711,megawatthours,387711.0
2020-02-16 10:00:00,US48,D,386560,megawatthours,386560.0
2020-02-16 11:00:00,US48,D,387825,megawatthours,387825.0
2020-02-16 12:00:00,US48,D,394943,megawatthours,394943.0
2020-02-16 13:00:00,US48,D,406966,megawatthours,406966.0
2020-02-16 14:00:00,US48,D,419382,megawatthours,419382.0
2020-02-16 15:00:00,US48,D,426930,megawatthours,426930.0
2020-02-16 16:00:00,US48,D,425062,megawatthours,425062.0
2020-02-16 17:00:00,US48,D,420694,megawatthours,420694.0
2020-02-16 18:00:00,US48,D,415464,megawatthours,415464.0
2020-02-16 19:00:00,US48,D,410220,megawatthours,410220.0
2020-02-16 20:00:00,US48,D,406084,megawatthours,406084.0
2020-02-16 21:00:00,US48,D,403750,megawatthours,403750.0
2020-02-16 22:00:00,US48,D,405372,megawatthours,405372.0
2020-02-16 23:00:00,US48,D,413552,megawatthours,413552.0
2020-02-17 00:00:00,US48,D,428534,megawatthours,428534.0
2020-02-17 01:00:00,US48,D,439004,megawatthours,439004.0
2020-02-17 02:00:00,US48,D,440853,megawatthours,440853.0
2020-02-17 03:00:00,US48,D,435103,megawatthours,435103.0
2020-02-17 04:00:00,US48,D,421211,megawatthours,421211.0
2020-02-17 05:00:00,US48,D,406840,megawatthours,406840.0
2020-02-17 06:00:00,US48,D,393041,megawatthours,393041.0
2020-02-17 07:00:00,US48,D,383278,megawatthours,383278.0
2020-02-17 08:00:00,US48,D,378679,megawatthours,378679.0
2020-02-17 09:00:00,US48,D,376558,megawatthours,376558.0
2020-02-17 10:00:00,US48,D,378646,megawatthours,378646.0
2020-02-17 11:00:00,US48,D,389873,megawatthours,389873.0
2020-02-17 12:00:00,US48,D,413937,megawatthours,413937.0
2020-02-17 13:00:00,US48,D,437054,megawatthours,437054.0
2020-02-17 14:00:00,US48,D,447770,megawatthours,447770.0
2020-02-17 15:00:00,US48,D,451505,megawatthours,451505.0
2020-02-17 16:00:00,US48,D,450780,megawatthours,450780.0
2020-02-17 17:00:00,US48,D,447754,megawatthours,447754.0
2020-02-17 18:00:00,US48,D,442490,megawatthours,442490.0
2020-02-17 19:00:00,US48,D,438384,megawatthours,438384.0
2020-02-17 20:00:00,US48,D,435438,megawatthours,435438.0
2020-02-17 21:00:00,US48,D,434746,megawatthours,434746.0
2020-02-17 22:00:00,US48,D,438080,megawatthours,438080.0
2020-02-17 23:00:00,US48,D,446221,megawatthours,446221.0
2020-02-18 00:00:00,US48,D,459607,megawatthours,459607.0
2020-02-18 01:00:00,US48,D,467531,megawatthours,467531.0
2020-02-18 02:00:00,US48,D,466999,megawatthours,466999.0
2020-02-18 03:00:00,US48,D,456808,megawatthours,456808.0
2020-02-18 04:00:00,US48,D,437605,megawatthours,437605.0
2020-02-18 05:00:00,US48,D,416487,megawatthours,416487.0
2020-02-18 06:00:00,US48,D,397195,megawatthours,397195.0
2020-02-18 07:00:00,US48,D,384734,megawatthours,384734.0
2020-02-18 08:00:00,US48,D,377054,megawatthours,377054.0
2020-02-18 09:00:00,US48,D,374477,megawatthours,374477.0
2020-02-18 10:00:00,US48,D,376140,megawatthours,376140.0
